stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"280717","280717","1067 Koorawatha Rd","-34.03770258","148.44576955","","G280717","0","",""
"280718","280718","Prince St Before Alma St","-34.03765404","148.55395883","","G280718","0","",""
"280719","280719","Olympic Hwy At Crowther St","-34.03448862","148.55754048","","G280719","0","",""
"280739","280739","746 Koorawatha Rd","-34.03281576","148.48653205","","G280739","0","Level 0",""
"280912","280912","Greenthorpe Public School, Bumbaldry Rd","-33.99764566","148.40054793","","G280912","0","",""
"280916","280916","Main Rd Opp Greenethorpe Memorial Hall","-33.99434846","148.40499772","","G280916","0","",""
"280917","280917","Greenethorpe Memorial Hall, Main Rd","-33.99459190","148.40500172","","G280917","0","",""
"280920","280920","Mian Rd At Rawson St","-33.99507199","148.40402439","","G280920","0","",""
"280921","280921","199 Iandra Rd","-34.02050980","148.37866772","","G280921","0","",""
"280922","280922","158 Wirrimah Rd","-34.11333876","148.38113724","","G280922","0","",""
"280923","280923","Northcote St Before Rawson St","-33.99522760","148.40145018","","G280923","0","",""
"280924","280924","Rawson St At Main Rd","-33.99494576","148.40402232","","G280924","0","",""
"280925","280925","Greenethorpe Bumbaldry Rd Opp Watts Lane","-33.96644914","148.42986480","","G280934","0","",""
"280927","280927","Greenethorpe-Koorawatha Rd At Roberts Rd","-34.03444399","148.43449260","","G280927","0","",""
"280928","280928","James St Before Main Rd","-33.99603401","148.40427841","","G280928","0","",""
"280929","280929","Edward Sq At Main Rd","-33.99556998","148.40305817","","G280929","0","",""
"280930","280930","Main Rd At Rawson St","-33.99479706","148.40440963","","G280930","0","",""
"280931","280931","Redbank St After Main Rd","-33.99385196","148.40425333","","G280931","0","",""
"280932","280932","Rawson St Opp Northcote St","-33.99465797","148.40158157","","G280932","0","",""
"280933","280933","779 Greenethorpe Bumbaldry Rd","-33.97302719","148.42563452","","G280926","0","",""
"280934","280934","Greenethorpe Bumbaldry Rd At Watts Lane","-33.96645652","148.43000562","","G280934","0","",""
"280935","280935","Main Rd At Louth St","-33.99485869","148.40454057","","G280935","0","",""
"280936","280936","Northcote St After Rawson St","-33.99524477","148.40152624","","G280936","0","",""
"280937","280937","Chapple St Opp Uniting Church","-33.99685713","148.39931154","","G280937","0","",""
"280938","280938","161 Wirrimah Rd","-34.11332779","148.38131053","","G280938","0","Level 0",""
"280940","280940","Iandra Rd Opp 199","-34.01958904","148.37875030","","G280940","0","Level 0",""
"2810100","2810100","Manganese Rd After Abbotts Lane","-33.89562003","148.14439319","","G2810100","0","",""
"2810101","2810101","Manganese Rd At Bradley St","-33.89478188","148.15110860","","G2810101","0","",""
"2810102","2810102","Manganese Rd Before Brundah St","-33.89438971","148.15254165","","G2810102","0","",""
"2810182","2810182","50 Manganese Rd","-33.89527822","148.14817372","","G2810182","0","Level 0",""
"281024","281024","Camp St At Weddin St","-33.89515474","148.16325831","","G281024","0","",""
"2810241","2810241","Rose St At Wood St","-33.89937014","148.15710772","","G2810241","0","Level 0",""
"2810242","2810242","Wood St Opp Rose St","-33.89915616","148.15684527","","G2810242","0","Level 0",""
"2810245","2810245","Mid Western Hwy Opp 3948","-33.91401965","148.32162330","","G2810246","0","Level 0",""
"2810246","2810246","3948 Mid Western Hwy","-33.91389306","148.32165380","","G2810246","0","Level 0",""
"2810247","2810247","Mid Western Hwy At Back Piney Ridge Rd","-33.86894358","148.11188440","","G2810247","0","Level 0",""
"2810249","2810249","Tyagong Creek Rd At Barrs Lane","-34.01608894","148.32051745","","G2810249","0","Level 0",""
"281025","281025","Camp St At Warraderry St","-33.89543187","148.16542498","","G281025","0","",""
"2810250","2810250","Tyagong Creek Rd At Dunkleys Lane","-34.01569744","148.33339852","","G2810250","0","Level 0",""
"2810251","2810251","Mid Western Hwy Opp 4883","-33.90603763","148.20845413","","G2810251","0","Level 0",""
"2810252","2810252","Mogongong Rd At Gerrybang Rd","-33.95228926","148.26529347","","G2810252","0","Level 0",""
"2810253","2810253","Gerrybang Rd Opp Bobelar Lane","-33.96938116","148.26680214","","G2810253","0","Level 0",""
"2810254","2810254","Brickfield Rd After Mid Western Hwy","-33.89934747","148.17285411","","G2810254","0","Level 0",""
"2810255","2810255","Mogongong Rd At Gerrybang Rd","-33.95220031","148.26517312","","G2810255","0","Level 0",""
"2810256","2810256","1281 Greenethorpe Wirega Rd","-33.96383679","148.30800969","","G2810256","0","Level 0",""
"2810257","2810257","Tyagong Creek Rd At Dunkleys Lane","-34.01557215","148.33330992","","G2810257","0","Level 0",""
"2810258","2810258","Gerrybang Rd At Bobelar Lane","-33.96946965","148.26696581","","G2810258","0","Level 0",""
"281026","281026","Mid Western Hwy At Brundah Hall Rd","-33.92661542","148.33523243","","G281026","0","",""
"281027","281027","Quondong Rd At Grahams Lane","-33.92066803","148.20633489","","G281027","0","",""
"281028","281028","230 Quondong Rd","-33.91592172","148.17867360","","G281028","0","",""
"281029","281029","Quondong Rd At McSpaddens Lane","-33.90918435","148.17780207","","G281029","0","",""
"281030","281030","Quondong Rd After Brickfield Rd","-33.90194140","148.17131059","","G281030","0","",""
"281035","281035","Forbes St After Young St","-33.89780256","148.15981189","","G281035","0","",""
"281036","281036","Campbell St After Warraderry St","-33.89866577","148.16676678","","G281036","0","",""
"281037","281037","Quondong Rd Before Brickfield Rd","-33.90179068","148.17103814","","G281037","0","",""
"281038","281038","Quondong Rd Opp 230","-33.91594753","148.17880376","","G281038","0","",""
"281039","281039","Quondong Rd Opp Grahams Lane","-33.92059684","148.20623652","","G281027","0","",""
"281040","281040","Camp St After Warraderry St","-33.89558905","148.16501617","","G281040","0","",""
"281041","281041","Camp St At Weddin St","-33.89531950","148.16300100","","G281024","0","",""
"281042","281042","Gerrybang Rd After Tyagong Creek Rd","-34.01223456","148.27819169","","G281042","0","",""
"281044","281044","1154 Wirega Greenethorpe Rd","-33.94410755","148.29241845","","G281044","0","",""
"281045","281045","Wirega Greenethorpe Rd Opp 1326","-33.94092902","148.28937325","","G281045","0","",""
"281046","281046","5029 Mid Western Hwy","-33.90705017","148.21003674","","G281046","0","",""
"281047","281047","5279 Mid Western Hwy","-33.90308485","148.20423770","","G281047","0","",""
"281049","281049","5279 Derribong Lane","-33.90237287","148.18372175","","G281049","0","",""
"281051","281051","60 Quondong Rd","-33.90258147","148.17606731","","G281051","0","",""
"281052","281052","Brickfield Rd After Quondong Rd","-33.90149932","148.17227792","","G281052","0","",""
"281053","281053","Cowra Rd After Brickfield Rd","-33.89657327","148.17249168","","G281053","0","",""
"281054","281054","Warraderry St At Graham St","-33.89955764","148.16496199","","G281054","0","",""
"281056","281056","Brickfield Rd At Cowra Rd","-33.89718897","148.17318144","","G281056","0","",""
"281057","281057","Brickfield Rd Before Quondong Rd","-33.90125452","148.17241516","","G281057","0","",""
"281058","281058","4 Quondong Rd","-33.90235848","148.17486374","","G281058","0","",""
"281059","281059","66 Quondong Rd","-33.90270815","148.17696674","","G281059","0","",""
"281061","281061","736 Derribong Lane","-33.90222891","148.18368731","","G281061","0","",""
"281062","281062","Mid Western Hwy Opp 5259","-33.89692438","148.18948638","","G281062","0","",""
"281063","281063","Mid Western Hwy Opp 5279","-33.90306523","148.20439966","","G281063","0","",""
"281064","281064","5014 Mid Western Hwy","-33.90733806","148.21102506","","G281064","0","",""
"281065","281065","1326 Wirega Greenethorpe Rd","-33.94073122","148.28931616","","G281065","0","",""
"281067","281067","260 Bobelar Lane","-33.97293337","148.29547392","","G281067","0","",""
"281068","281068","Gerrybang Rd Before Tyagong Creek Rd","-34.01217978","148.27825584","","G281068","0","",""
"281069","281069","Pinnacle Rd Opp Tabor Property","-33.73005514","147.99818941","","G281069","0","",""
"281070","281070","1180 Pinnacle Rd","-33.76486744","147.98811847","","G281070","0","",""
"281071","281071","Bradley St After Mid Western Hwy","-33.89086405","148.15152096","","G281071","0","",""
"281072","281072","Bradley St At North St","-33.88949090","148.15177285","","G281079","0","",""
"281073","281073","Alexandra St At North St","-33.89032088","148.15751538","","G281078","0","",""
"281074","281074","Wood St Before Middle St","-33.89528795","148.15773390","","G281074","0","",""
"281075","281075","Young St At West St","-33.89686184","148.15627355","","G281075","0","",""
"281076","281076","Young St After Wood St","-33.89693792","148.15681531","","G281076","0","",""
"281077","281077","Wood St Before Camp St","-33.89493750","148.15759939","","G281077","0","",""
"281078","281078","Alexandra St At North St","-33.89023253","148.15731954","","G281078","0","",""
"281079","281079","Bradley St At North St","-33.88942636","148.15192338","","G281079","0","",""
"281080","281080","Bradley St Before Mid Western Hwy","-33.89094419","148.15163018","","G281080","0","",""
"281081","281081","Tabor Property, Pinnacle Rd","-33.72998361","147.99811302","","G281081","0","",""
"281082","281082","Narweena Property, Mid Western Hwy","-33.84637377","148.04340126","","G281082","0","",""
"281083","281083","Mid Western Hwy Opp Yuline Property","-33.81965321","147.97829947","","G281083","0","",""
"281084","281084","Mid Western Hwy At Piney Range Hall Rd","-33.81513889","147.95360258","","G281084","0","",""
"281086","281086","Lynchs Rd At Back Piney Range Rd","-33.85508859","147.93872897","","G281086","0","",""
"281087","281087","1068 Back Piney Range Rd","-33.86447905","147.99926464","","G281087","0","",""
"281088","281088","Manganese Rd After Brundah St","-33.89442487","148.15263945","","G281088","0","",""
"281089","281089","Manganese Rd At Bradley St","-33.89487286","148.15102331","","G2810101","0","",""
"281091","281091","South St At Brundah St","-33.89997694","148.15202200","","G281091","0","",""
"281092","281092","South St At West St","-33.90041353","148.15547791","","G281092","0","",""
"281093","281093","South St After Monger St","-33.90072503","148.15783983","","G281093","0","",""
"281094","281094","South St After Forbes St","-33.90099517","148.15980105","","G281094","0","",""
"281097","281097","South St At West St","-33.90048800","148.15523017","","G281092","0","",""
"281098","281098","South St After Brundah St","-33.90002405","148.15180633","","G281098","0","",""
"2824","2824","Fyshwick Park And Ride Iron Knob St","-35.33869159","149.18279003","","G2824","0","Level 0",""
"2825","2825","Canberra Av After Whyalla St","-35.33595118","149.17278221","","G2825","0","Level 0",""
"2926","2926","National Cct Opp Forrest PS","-35.31557087","149.12653787","","G2926","0","Level 0",""
"2941","2941","Newcastle St After Gladstone St","-35.32498863","149.17231272","","G2941","0","Level 0",""
"2943","2943","Canberra Av After Geelong St","-35.33347483","149.16761148","","G2943","0","Level 0",""
"2944","2944","Canberra Av Before Faulding St","-35.33500082","149.16998448","","G2944","0","Level 0",""
"2948","2948","Canberra Outlet Centre Iron Knob St","-35.33628853","149.17957902","","G2948","0","Level 0",""
"2950","2950","Grey ST JGGS","-35.31255173","149.11054443","","G2950","0","Level 0",""
"2950101","2950101","City Bus Stn Plt 6","-35.27840731","149.12984198","","G2950101","0","Level 0",""
"2950110","2950110","Merici College, Wise St","-35.26837782","149.13625158","","G2950110","0","Level 0",""
"2950115","2950115","Gowrie PS","-35.41363018","149.11084337","","G2950115","0","Level 0",""
"2950125","2950125","Holy Trinity Primary School, Theodore St","-35.32853029","149.08172078","","G2950125","0","Level 0",""
"2950131","2950131","Yarralumla Primary School, Loftus St","-35.30697218","149.10274522","","G2950131","0","Level 0",""
"2950135","2950135","Blue Gum Community School, Maitland St","-35.24981170","149.16287559","","G2950135","0","Level 0",""
"2950142","2950142","Amaroo Primary School Bus Bay","-35.16508792","149.12885815","","G2950142","0","Level 0",""
"2950504","2950504","Wallaroo Rd After Barton Hwy","-35.17390975","149.06135565","","G2950504","0","Level 0",""
"2950509","2950509","Monaro Hwy At Williamsdale Rd","-35.56921153","149.13355322","","G2950509","0","Level 0",""
"2950510","2950510","Monaro Hwy Opp Williamsdale Rd","-35.56981698","149.13346998","","G2950509","0","Level 0",""
"2950511","2950511","Monaro Hwy Opp Old Cooma Rd","-35.49976097","149.14991434","","G2950512","0","Level 0",""
"2950512","2950512","Monaro Hwy At Old Cooma Rd","-35.49988417","149.15008298","","G2950512","0","Level 0",""
"2950513","2950513","Lake Tuggeranong College, Cowlishaw St","-35.41351878","149.06779464","","G2950513","0","Level 0",""
"2950518","2950518","Calwell Primary School","-35.43856176","149.10845400","","G2950518","0","Level 0",""
"2950524","2950524","Victoria St Before Gladstone St","-35.17138981","149.07061338","","G2950524","0","Level 0",""
"2950525","2950525","St Francis Of Assisi Primary School","-35.44157586","149.11856798","","G2950525","0","Level 0",""
"2950527","2950527","Calwell High School","-35.44091591","149.11764740","","G2950527","0","Level 0",""
"3004","3004","London Cct After Akuna St","-35.28228022","149.13208727","","G3004","0","Level 0",""
"3005","3005","National Convention Centre Constitution Av","-35.28510096","149.13418422","","G3005","0","Level 0",""
"3006","3006","CIT Reid Constitution Av","-35.28677193","149.13706471","","G3006","0","Level 0",""
"3007","3007","Constitution Av Opp Anzac Park West","-35.28820829","149.13944438","","G3007","0","Level 0",""
"3008","3008","Constitution Av Opp Anzac Park East","-35.29028369","149.14289650","","G3008","0","Level 0",""
"3009","3009","Constitution Av After Creswell St","-35.29183277","149.14552124","","G3009","0","Level 0",""
"3011","3011","Russell Offices Russell Dr","-35.29730152","149.15027298","","G3011","0","Level 0",""
"3012","3012","Edmund Barton Building Kings Av","-35.30428247","149.13482001","","G3012","0","Level 0",""
"3028","3028","Kings Av Before King Edward Tce","-35.30348463","149.13609667","","G3028","0","Level 0",""
"3029","3029","Russell Dr Opp Russell Offices","-35.29712776","149.14990551","","G3029","0","Level 0",""
"3031","3031","Constitution Av After Russell Dr","-35.29177613","149.14515690","","G3031","0","Level 0",""
"3032","3032","Anzac Park East Constitution Av","-35.29028875","149.14261076","","G3032","0","Level 0",""
"3033","3033","Constitution Av After Anzac Park West","-35.28809108","149.13893553","","G3033","0","Level 0",""
